,airport_ref,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,wikipedia_link,small_airport,medium_airport,large_airport,frequency_mhz
38181,30539,LKVR,small_airport,Letiště Vrchlabí,50.624199,15.6464,1611,EU,CZ,CZ-KR,Vrchlabi,no,LKVR,,,1,0,0,[125.33]
38182,30544,LKVY,small_airport,Letiště Vyškov,49.300301,17.025299,922,EU,CZ,CZ-JM,Vyskov,no,LKVY,,,1,0,0,[120.33]
38183,30572,LKZA,small_airport,Zabreh Ostrava Airport,49.9282989502,18.0783004761,791,EU,CZ,CZ-MO,Zabreh,no,LKZA,ZBE,,1,0,0,[123.605]
38184,30581,LKZB,small_airport,Letiště Zbraslavice,49.814201,15.2017,1621,EU,CZ,CZ-ST,Zbraslavice,no,LKZB,,https://en.wikipedia.org/wiki/Zbraslavice_Airport,1,0,0,[126.63]
38186,30580,LKZD,small_airport,Žatec-Macerka Airfield,50.317501,13.5128,879,EU,CZ,CZ-US,Žatec,no,LKZD,,,1,0,0,[122.81]
38187,30576,LKZM,small_airport,Letiště Žamberk,50.0839,16.443899,1411,EU,CZ,CZ-PA,Žamberk,no,LKZM,,,1,0,0,[122.61]
38188,30584,LKZN,small_airport,Znojmo Airfield,48.817799,16.0658,830,EU,CZ,CZ-JM,Znojmo,no,LKZN,,,1,0,0,[130.59]
38200,3278,LL1B,small_airport,Arad Airport,31.2291698456,35.189037323,1952,AS,IL,IL-D,Arad,no,LL1B,,,1,0,0,[120.9]
38233,3279,LL59,small_airport,Palmahim Air Base,31.8979,34.6908,32,AS,IL,IL-M,Palmahim,no,LL59,,https://en.wikipedia.org/wiki/Palmachim_Airbase,1,0,0,[120.9]
38262,316589,LLBO,small_airport,Habonim Airfield,32.649854,34.933126,17,AS,IL,IL-HA,Habonim,no,LLBO,,,1,0,0,[129.15]
38263,4412,LLBS,small_airport,Beersheba (Teyman) Airport,31.2870006561,34.7229995728,656,AS,IL,IL-D,Beersheba,no,LLBS,BEV,https://en.wikipedia.org/wiki/Be'er_Sheva_(Teyman)_Airport,1,0,0,[120.9]
38266,4414,LLES,small_airport,Ein Shemer Airfield,32.4407997131,35.0077018738,95,AS,IL,IL-Z,Ein Shemer,no,LLES,,https://en.wikipedia.org/wiki/Ein_Shemer_Airfield,1,0,0,[132.05]
38274,4418,LLHS,small_airport,Hatzor Air Base,31.7625007629,34.7271995544,148,AS,IL,IL-M,Hatzor,no,LLHS,,https://en.wikipedia.org/wiki/Hatzor_Airbase,1,0,0,[120.9]
38276,29947,LLHZ,small_airport,Herzliya Airport,32.1805992126,34.8347015381,121,AS,IL,IL-TA,Herzliya,no,LLHZ,,https://en.wikipedia.org/wiki/Herzliya_airport,1,0,0,"[122.2, 129.4]"
38281,4420,LLMG,small_airport,Megiddo Airport,32.5973014832,35.2288017273,200,AS,IL,IL-Z,Afula,no,LLMG,,https://en.wikipedia.org/wiki/Megiddo_Airport,1,0,0,"[124.3, 132.05]"
38285,4423,LLOV,small_airport,Ovda Airport,29.9403,34.935799,1492,AS,IL,IL-D,Eilat,no,LLOV,VDA,https://en.wikipedia.org/wiki/Ovda_Airport,1,0,0,[129.9]
38293,316592,LLTN,small_airport,Tnuvot Ultralight Airfield,32.308611,34.978333,99,AS,IL,IL-M,Tnuvot,no,LLTN,,,1,0,0,[123.7]
38294,316586,LLYO,small_airport,Yotvata Airfield,29.901111,35.0675,249,AS,IL,IL-D,Yotvata,no,LLYT,YOT,https://en.wikipedia.org/wiki/Yotvata_Airfield,1,0,0,[126.9]
38311,28135,LOAG,small_airport,Krems Airport,48.446389,15.634167,1017,EU,AT,AT-3,Krems,no,LOAG,,,1,0,0,[122.7]
38321,28137,LOAR,small_airport,Altlichtenwarth Gliderfield,48.6661,16.825,604,EU,AT,AT-3,Altlichtenwarth,no,LOAR,,,1,0,0,[125.25]
38325,28136,LOAV,small_airport,Vöslau-Kottingbrunn Airport,47.965,16.26,765,EU,AT,AT-3,Bad Vöslau,no,LOAV,,,1,0,0,"[118.605, 134.675, 118.525]"
38359,29458,LOIH,small_airport,Hohenems-Dornbirn Airfield,47.384998,9.7,1352,EU,AT,AT-8,Hohenems / Dornbirn,no,LOIH,HOH,http://de.wikipedia.org/wiki/Flugplatz_Hohenems-Dornbirn,1,0,0,[121.2]
38361,29459,LOIJ,small_airport,Sankt Johann Airport,47.5201,12.4497,2198,EU,AT,AT-7,Sankt Johann in Tyrol,no,LOIJ,,https://en.wikipedia.org/wiki/Sankt_Johann_Airport,1,0,0,[120.35]
38405,29468,LOKW,small_airport,Wolfsberg Airport,46.818202,14.825154,1460,EU,AT,AT-2,Wolfsberg,no,LOKW,,https://en.wikipedia.org/wiki/Wolfsberg_Airport,1,0,0,[122.5]
38414,29473,LOLH,small_airport,Flugplatz Hofkirchen,48.13911,14.33584,1175,EU,AT,AT-4,Hofkirchen,no,LOLH,,,1,0,0,[122.18]
38421,4429,LOLW,small_airport,Wels Airport,48.1833000183,14.0409002304,1043,EU,AT,AT-4,Wels,no,LOLW,,,1,0,0,[119.7]
38456,29486,LPCH,small_airport,Aerodromo de Chaves,41.722356,-7.463064,1181,EU,PT,PT-17,Chaves,no,LPCH,CHV,https://en.wikipedia.org/wiki/Chaves_Airport,1,0,0,[122.7]
38473,29858,LPIN,small_airport,Espinho Airfield,40.974201,-8.64444,10,EU,PT,PT-01,,no,LPIN,,,1,0,0,[118.6]
38475,30066,LPJF,small_airport,Aerodromo de Leiria,39.779907,-8.820238,151,EU,PT,PT-10,Leiria,no,LPJF,,,1,0,0,[121.25]
38484,29489,LPMI,small_airport,Mirandela Airfield,41.468006,-7.226257,1329,EU,PT,PT-04,Mirandela,no,LPMI,,https://en.wikipedia.org/wiki/Mirandela_Airport,1,0,0,[122.2]
38489,30147,LPMU,small_airport,Mogadouro Airfield,41.3963,-6.68348,2344,EU,PT,PT-04,Mogadouro,no,LPMU,,,1,0,0,[120.1]
38519,29705,LQBI,small_airport,Bihać sportski aerodrom - Bihac sport Airfield,44.7959367906,15.9035682678,761,EU,BA,BA-BIH,Bihać,no,LQBI,,,1,0,0,[123.5]
38523,30500,LQJL,small_airport,Tuzla Jegin Lug Sport Airfield,44.4578018188,18.8083000183,869,EU,BA,BA-BIH,Tuzla,no,LQJL,,,1,0,0,[123.5]
38542,315901,LRCD,small_airport,Aerodromul Măgura,45.737222,24.165278,1524,EU,RO,RO-SB,Cisnădie,no,LRCD,,,1,0,0,"[131.405, 121.305, 122.7]"
38548,324128,LRFL,small_airport,Floreni Airfield,47.363094,25.210346,,EU,RO,RO-SV,Floreni,no,LRFL,,,1,0,0,[123.45]
38556,309711,lrpv,small_airport,Aerodromul Strejnic,44.9236698416,25.9634184837,240,EU,RO,RO-PH,Ploiesti,no,LRPV,,,1,0,0,[118.4]
38669,29495,LSGE,small_airport,Ecuvillens Airport,46.755001,7.07611,2293,EU,CH,CH-FR,,no,LSGE,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Fribourg-Ecuvillens,1,0,0,[120.625]
38671,4491,LSGK,small_airport,Saanen Airport,46.4874992371,7.2508301735,3307,EU,CH,CH-BE,Saanen,no,LSGK,,,1,0,0,[119.425]
38672,29496,LSGL,small_airport,Lausanne-Blécherette Airport,46.5453,6.61667,2041,EU,CH,CH-VD,Lausanne,no,LSGL,,https://en.wikipedia.org/wiki/Lausanne_Airport,1,0,0,"[123.205, 118.83]"
38673,29497,LSGN,small_airport,Neuchatel Airfield,46.9575,6.86472,1427,EU,CH,CH-NE,,no,LSGN,,,1,0,0,[123.6]
38678,29500,LSGY,small_airport,Yverdon-les-Bains Airport,46.7619018555,6.6133298874,1421,EU,CH,CH-VD,Yverdon-les-Bains,no,LSGY,,,1,0,0,"[131.125, 126.35]"
38685,4496,LSMF,small_airport,Mollis Airport,47.078353,9.064662,1485,EU,CH,CH-GL,Mollis,no,LSZM,,http://de.wikipedia.org/wiki/Mollis#Milit.C3.A4rflugplatz,1,0,0,"[134.825, 143.775, 139.5, 138.05, 134.825]"
38689,4497,LSMM,small_airport,Meiringen Airport,46.7433013916,8.1099996567,1895,EU,CH,CH-BE,,no,LSMM,,,1,0,0,"[37.012, 138.275, 138.05, 130.15]"
38694,29507,LSPG,small_airport,Flugplatz Kagiswil,46.908298,8.25417,1525,EU,CH,CH-OW,,no,LSPG,,,1,0,0,"[134.125, 128.475]"
38695,29508,LSPH,small_airport,Winterthur Airport,47.5149993896,8.7719402313,1506,EU,CH,CH-ZH,Winterthur,no,LSPH,,,1,0,0,[134.975]
38698,4500,LSPM,small_airport,Ambri Airport,46.512501,8.68978,3241,EU,CH,CH-TI,Quinto,no,LSPM,,https://en.wikipedia.org/wiki/Ambri_Airport,1,0,0,"[118.525, 124.7]"
38699,29511,LSPN,small_airport,Flugplatz Triengen,47.2267,8.07806,1594,EU,CH,CH-LU,,no,LSPN,,http://de.wikipedia.org/wiki/Triengen,1,0,0,[124.525]
38702,29513,LSPV,small_airport,Wangen-Lachen Airfield,47.204835,8.867346,1335,EU,CH,CH-SZ,Wangen,no,LSPV,,,1,0,0,[123.2]
38708,4501,LSTS,small_airport,Flugplatz St Stephan,46.497398,7.41257,3304,EU,CH,CH-BE,,no,LSTS,,,1,0,0,"[119.425, 120.05]"
38725,46492,LSZC,small_airport,Buochs Airport,46.974444,8.396944,1475,EU,CH,CH-NW,Buochs,no,LSZC,BXO,https://en.wikipedia.org/wiki/Buochs_Airport,1,0,0,"[134.125, 128.475, 120.425, 124.7, 140.65, 119.625]"
38728,29519,LSZF,small_airport,Flugplatz Birrfeld,47.4436,8.23361,1300,EU,CH,CH-AG,,no,LSZF,,,1,0,0,"[123.55, 124.7]"
38731,29520,LSZI,small_airport,Flugplatz Fricktal-Schupfart,47.5089,7.95,1788,EU,CH,CH-AG,Schupfart,no,LSZI,,,1,0,0,[119.55]
38733,29522,LSZK,small_airport,Flugplatz Speck-Fehraltorf,47.3764,8.7575,1748,EU,CH,CH-ZH,,no,LSZK,,,1,0,0,[120.35]
38735,29524,LSZN,small_airport,Flugplatz Hausen am Albis,47.238602,8.51556,1928,EU,CH,CH-ZH,,no,LSZN,,,1,0,0,[130.755]
38738,300136,LSZQ,small_airport,Bressaucourt Airport,47.392677,7.028648,1866,EU,CH,CH-JU,Bressaucourt,no,LSZQ,,,1,0,0,"[122.05, 119.35]"
38741,29527,LSZT,small_airport,Lommis Airfield,47.524399,9.00306,1539,EU,CH,CH-TG,Lommis,no,LSZT,,,1,0,0,"[119.3, 124.7]"
38742,29528,LSZU,small_airport,Flugplatz Buttwil,47.264702,8.3025,2372,EU,CH,CH-AG,,no,LSZU,,,1,0,0,"[122.15, 127.75, 124.7]"
38744,29530,LSZW,small_airport,Flugplatz Thun,46.756401,7.60056,1837,EU,CH,CH-BE,Thun,no,LSZW,,,1,0,0,[123.255]
38778,4508,LTAB,small_airport,Güvercinlik Airport,39.9350013733,32.7407989502,2687,AS,TR,TR-06,Ankara,no,LTAB,,https://en.wikipedia.org/wiki/Ankara_G%C3%BCvercinlik_Army_Air_Base,1,0,0,"[118.675, 120.2, 132.0]"
38791,4519,LTAO,small_airport,Malatya Tulga Airport,38.353699,38.253899,3016,AS,TR,TR-44,Malatya,yes,LTAO,,,1,0,0,"[125.6, 132.0]"
38792,4520,LTAP,small_airport,Amasya Merzifon Airport,40.829399,35.521999,1758,AS,TR,TR-05,Amasya,yes,LTAP,MZH,https://en.wikipedia.org/wiki/Merzifon_Airport,1,0,0,"[122.1, 122.425, 121.95, 122.1]"
38794,4521,LTAR,small_airport,Sivas Nuri Demirağ Airport,39.813801,36.9035,5239,AS,TR,TR-58,Sivas,yes,LTAR,VAS,https://en.wikipedia.org/wiki/Sivas_Airport,1,0,0,"[121.9, 118.1]"
38802,4527,LTAZ,small_airport,Nevşehir Kapadokya Airport,38.7719,34.5345,3100,AS,TR,TR-50,Nevşehir,yes,LTAZ,NAV,https://en.wikipedia.org/wiki/Nev%C5%9Fehir_Kapadokya_Airport,1,0,0,"[119.1, 35.892, 119.0]"
38813,4534,LTBK,small_airport,Gaziemir Air Base,38.319099,27.159401,433,AS,TR,TR-35,Gaziemir,no,LTBK,,,1,0,0,[120.1]
38816,4537,LTBN,small_airport,Kütahya Airport,39.426700592,30.0168991089,3026,AS,TR,TR-43,Kütahya,no,LTBN,,,1,0,0,"[25.125, 122.1]"
38817,4538,LTBO,small_airport,Uşak Airport,38.6814994812,29.4717006683,2897,AS,TR,TR-64,Uşak,yes,LTBO,USQ,https://en.wikipedia.org/wiki/U%C5%9Fak_Airport,1,0,0,"[132.05, 121.425]"
38818,4539,LTBP,small_airport,Yalova Airport,40.6843986511,29.3756999969,6,AS,TR,TR-77,Çiftlikköy,no,LTBP,,,1,0,0,[121.95]
38824,4545,LTBV,small_airport,Bodrum-Imsık Airport,37.140099,27.669701,202,AS,TR,TR-48,Imsık,no,LTBV,BXN,https://en.wikipedia.org/wiki/Bodrum-Imsik_Airport,1,0,0,[126.0]
38825,29981,LTBW,small_airport,İstanbul Hezarfen Airfield,41.1036,28.547701,57,AS,TR,TR-34,Çatalca,no,LTBW,,https://en.wikipedia.org/wiki/Istanbul_Hezarfen_Airfield,1,0,0,"[118.25, 121.65]"
38850,4563,LTFA,small_airport,Kaklıç Airport,38.517601,26.9774,13,AS,TR,TR-35,Tuzçullu Mahallesi,no,LTFA,,,1,0,0,"[120.1, 121.95, 122.1]"
38851,4564,LTFB,small_airport,Selçuk Efes Airport,37.9506988525,27.329000473,10,AS,TR,TR-35,Selçuk,no,LTFB,,,1,0,0,[133.05]
38940,4677,LW75,small_airport,Stenkovec Brazda Airport,42.0594,21.388514,1150,EU,MK,MK-004,Brazda,no,,,https://en.wikipedia.org/wiki/Stenkovec_Brazda_Airport,1,0,0,[123.5]
38955,340305,LY-0009,small_airport,Kambut Airport,31.8345,24.6061,20,AF,LY,LY-BU,Kambut,no,HLBK,,,1,0,0,[118.5]
38964,1650,LY89,small_airport,Bor Airport,44.0182,22.1371,1266,EU,RS,RS-14,Bor,no,LYBO,,https://en.wikipedia.org/wiki/Bor_Airport,1,0,0,[123.5]
38966,301358,LYBJ,small_airport,Airport Lisicji Jarak,44.9397222,20.4455556,233,EU,RS,RS-00,Belgrade,no,LYBJ,,https://en.wikipedia.org/wiki/Lisi%C4%8Dji_Jarak_Airport,1,0,0,[123.5]
38983,320360,LYPN,small_airport,Paracín / Davidovac Airport,43.866389,21.486944,144,EU,RS,RS-12,Paraćin,no,LYPN,,https://en.wikipedia.org/wiki/Para%C4%87in_Airport,1,0,0,[123.5]
38989,308323,LYSU,small_airport,Subotica Airport,46.022837,19.706454,340,EU,RS,RS-01,Subotica,no,LYSU,,https://en.wikipedia.org/wiki/Subotica_Airport,1,0,0,[123.5]
38992,308320,LYVA,small_airport,Divci Airport,44.297817,20.021913,469,EU,RS,RS-09,Valjevo,no,LYVA,,https://en.wikipedia.org/wiki/Valjevo_Airport,1,0,0,[123.5]
38993,4616,LYVR,small_airport,Vršac International Airport,45.1469,21.3099,276,EU,RS,RS-04,,no,LYVR,,https://en.wikipedia.org/wiki/Vr%C5%A1ac_International_Airport,1,0,0,"[125.05, 123.5, 118.6]"
39000,317756,LZJS,small_airport,Jasná,49.048056,19.506667,2103,EU,SK,SK-ZI,,no,LZJS,,,1,0,0,[123.4]
39008,316354,LZNZ,small_airport,Nové Zámky,47.961944,18.184444,377,EU,SK,SK-NJ,,no,LZNZ,,,1,0,0,[122.6]
39010,314805,LZOC,small_airport,Ocova airfield,48.5953333333,19.2658055556,1191,EU,SK,SK-BC,,no,LZOC,,,1,0,0,[123.6]
39013,30103,LZPT,small_airport,Male Bielice,48.61920166,18.3297,600,EU,SK,SK-TC,Partizánske,no,LZPT,,,1,0,0,[123.5]
39015,317682,LZRU,small_airport,Ružomberok,49.085833,19.370278,1617,EU,SK,SK-ZI,,no,LZRU,,,1,0,0,[123.5]
39020,30432,LZSV,small_airport,Spišská Nová Ves,48.940833,20.533889,,EU,SK,SK-KI,Spišská Nová Ves,no,LZSV,,,1,0,0,[123.5]
39022,4622,LZTN,small_airport,Trenčín Airfield,48.865002,17.9923,676,EU,SK,SK-TC,Trenčín,no,LZTN,,https://en.wikipedia.org/wiki/Tren%C4%8D%C3%ADn_Airfield,1,0,0,"[120.75, 120.75]"
39253,4631,MDAB,small_airport,Arroyo Barril Airport,19.198524,-69.429815,57,NA,DO,DO-20,Arroyo Barril,no,MDAB,,https://en.wikipedia.org/wiki/Arroyo_Barril_International_Airport,1,0,0,[118.45]
39305,21948,ME16,small_airport,Loring International Airport,46.950401,-67.885902,746,NA,US,US-ME,Limestone,no,ME16,LIZ,https://en.wikipedia.org/wiki/Loring_International_Airport,1,0,0,[123.0]
39412,32170,MGPP,small_airport,Poptún Airport,16.325799942,-89.4160995483,1801,NA,GT,GT-PE,Poptún,no,MGPP,PON,https://en.wikipedia.org/wiki/Popt%C3%BAn_Airport,1,0,0,[126.5]
39725,4874,MM22,small_airport,La Pesca Airport,23.8022,-97.773697,15,NA,MX,MX-TAM,Soto La Marina,no,MM22,,,1,0,0,[122.5]
39732,4882,MM31,small_airport,Fausto Vega Santander Airport,20.9468,-97.375099,10,NA,MX,MX-VER,Túxpam de Rodríguez Cano,no,MM31,,,1,0,0,[122.5]
39795,4709,MMES,small_airport,Ensenada International Airport / El Cipres Air Base,31.7953,-116.602997,66,NA,MX,MX-BCN,Ensenada,yes,MMES,ESE,https://en.wikipedia.org/wiki/Ensenada_Airport,1,0,0,[119.75]
39799,31554,MMGR,small_airport,Guerrero Negro Airport,28.0261,-114.024002,59,NA,MX,MX-BCN,Ensenada,yes,MMGR,GUB,https://en.wikipedia.org/wiki/Guerrero_Negro_Airport,1,0,0,[123.3]
39808,4719,MMJC,small_airport,Atizapán de Zaragoza - Doctor Jorge Jiménez Cantu National Airport,19.574496,-99.289241,8120,NA,MX,MX-MEX,Ciudad López Mateos,no,MMJC,AZP,https://es.wikipedia.org/wiki/Aeropuerto_Nacional_Jorge_Jiménez_Cantú,1,0,0,[118.4]
39829,4739,MMPC,small_airport,Ingeniero Juan Guillermo Villasana Airport,20.0774,-98.782501,7600,NA,MX,MX-HID,Pachuca,no,MMPC,,,1,0,0,[122.9]
39843,4751,MMSF,small_airport,San Felipe International Airport,30.929912,-114.808388,148,NA,MX,MX-BCN,Mexicali,no,MMSF,SFH,https://en.wikipedia.org/wiki/San_Felipe_International_Airport,1,0,0,[118.5]
39864,4767,MMZM,small_airport,Zamora Airport,20.045,-102.276001,5141,NA,MX,MX-MIC,,no,MMZM,ZMM,,1,0,0,[122.8]
39866,4769,MMZP,small_airport,Zapopan Airport,20.747922,-103.461709,5333,NA,MX,MX-JAL,,no,MMZP,,,1,0,0,[126.2]
39975,316239,MNCE,small_airport,Costa Esmeralda Airport,11.427542,-86.033361,84,NA,NI,NI-RI,Tola,yes,MNCE,ECI,https://en.wikipedia.org/wiki/Costa_Esmeralda_Airport,1,0,0,"[119.4, 118.05]"
40014,22213,MO09,small_airport,Sharpe Farms Airport,40.022784,-91.870962,702,NA,US,US-MO,Lewistown,no,MO09,,,1,0,0,[122.9]
40029,22228,MO23,small_airport,Phillips Field,38.640581,-92.529229,820,NA,US,US-MO,California,no,MO23,,,1,0,0,[122.8]
40063,22262,MO56,small_airport,Lost Mine Airport,36.5141983032,-92.6401977539,820,NA,US,US-MO,Theodosia,no,MO56,,,1,0,0,[122.9]
40092,22289,MO84,small_airport,Viburnum Airport,37.7167015076,-91.1334991455,1272,NA,US,US-MO,Viburnum,no,MO84,,,1,0,0,[122.9]
40108,22304,MOS,small_airport,Moses Point Airport,64.694116,-162.060699,14,NA,US,US-AK,Elim,no,,MOS,https://en.wikipedia.org/wiki/Moses_Point_Airport,1,0,0,[122.8]
40114,5327,MP18,small_airport,Penonome Airport,8.5038299561,-80.3602981567,282,NA,PA,PA-2,Penonome,no,MP18,,,1,0,0,[123.0]
40117,5332,MP23,small_airport,Capt. Alex H. Bosquez Airport,9.16628,-79.545205,394,NA,PA,PA-8,Calzada Larga,no,MPCL,,https://en.wikipedia.org/wiki/Calzada_Larga_Airport,1,0,0,[122.8]
40118,5333,MP24,small_airport,Cap. Krish E. Persaud Airport,8.58846,-79.889702,141,NA,PA,PA-10,Chame District,no,MPCM,,https://en.wikipedia.org/wiki/Chame_Airport,1,0,0,[0.0]
40137,31940,MPRH,small_airport,Scarlett Martinez International Airport,8.3758802414,-80.1278991699,105,NA,PA,PA-2,Río Hato,yes,MPSM,RIH,https://en.wikipedia.org/wiki/R%C3%ADo_Hato_Airport,1,0,0,[118.2]
40180,4800,MRCV,small_airport,Cabo Velas Airport,10.3556995392,-85.852897644,33,NA,CR,CR-G,Nicoya,no,MRCV,,,1,0,0,[126.8]
40187,4802,MREC,small_airport,El Carmen de Siquirres Airport,10.2019996643,-83.4721984863,56,NA,CR,CR-L,Siquirres,no,MREC,,,1,0,0,[126.8]
40193,4803,MRFI,small_airport,Finca 10 / Nuevo Palmar Sur Airport,8.9163503647,-83.5073013306,25,NA,CR,CR-P,Puntarenas,no,MRFI,,,1,0,0,[126.8]
40237,4811,MRPD,small_airport,Pandora Airport,9.732170105,-82.9832000732,98,NA,CR,CR-L,Limón,no,MRPD,,,1,0,0,[126.8]
40261,4815,MRSG,small_airport,Santa Clara De Guapiles Airport,10.2882995605,-83.7135009766,262,NA,CR,CR-L,Limón,no,MRSG,,,1,0,0,[126.8]
40415,22406,MT08,small_airport,Zortman Airport,47.9166984558,-108.483001709,3900,NA,US,US-MT,Zortman,no,MT08,,,1,0,0,[122.8]
40422,22413,MT15,small_airport,Fort Harrison Army Airfield,46.6258010864,-112.11000061,4050,NA,US,US-MT,Helena,no,MT15,,,1,0,0,[40.65]
40615,4827,MUBR,small_airport,Las Brujas Airport,22.6212997437,-79.1472015381,13,NA,CU,CU-07,Cayo Santa Maria,no,MUBR,BWW,https://en.wikipedia.org/wiki/Las_Brujas_Airport_(Cuba),1,0,0,[130.1]
40658,4855,MUSL,small_airport,Joaquín de Agüero Airport,21.5094559067,-77.0205974579,13,NA,CU,CU-09,Playa Santa Lucía,no,MUSL,,https://en.wikipedia.org/wiki/Joaqu%C3%ADn_de_Ag%C3%BCero_Airport,1,0,0,[129.7]
40687,46098,MX-0006,small_airport,Punta San Francisquito Airstrip,28.412616,-112.859588,20,NA,MX,MX-BCN,Ensenada,no,,,https://en.wikipedia.org/wiki/Punta_San_Francisquito_Airfield,1,0,0,[122.8]
40688,46099,MX-0007,small_airport,Rancho San Cristobal Airstrip,26.851259,-113.140211,9,NA,MX,MX-BCS,Mulegé,no,,,https://en.wikipedia.org/wiki/Laguna_San_Ignacio_Airstrip,1,0,0,[122.8]
40695,308285,MX-0014,small_airport,Aerodromo San Miguel de Allende,20.9083333333,-100.702777778,6682,NA,MX,MX-GUA,San Miguel de Allende,no,,,,1,0,0,[122.5]
42564,32690,MX-XAL,small_airport,Álamos Airport,27.035701,-108.947998,1312,NA,MX,MX-SON,Álamos,no,,XAL,,1,0,0,[122.8]
42684,4932,MYAX,small_airport,Spanish Cay Airport,26.9503002167,-77.543800354,10,NA,BS,BS-NO,,no,MYAX,,,1,0,0,[122.8]
42721,4953,MYRP,small_airport,Rum Cay Airport,23.6844005585,-74.8361968994,15,NA,BS,BS-RC,,no,MYRP,RCY,,1,0,0,[122.8]
43074,22749,NC06,small_airport,Elk River Airport,36.160474,-81.894809,3468,NA,US,US-NC,Banner Elk,no,NC06,,,1,0,0,[122.975]
43093,22767,NC25,small_airport,Gold Hill Airport,35.5089988708,-80.3112030029,720,NA,US,US-NC,Gold Hill,no,NC25,,,1,0,0,[122.8]
43169,4957,NCAI,small_airport,Aitutaki Airport,-18.8309001923,-159.7640075684,14,OC,CK,CK-U-A,Aitutaki,yes,NCAI,AIT,https://en.wikipedia.org/wiki/Aitutaki_Airport,1,0,0,[118.1]
43533,23069,NJ24,small_airport,Warren Grove Range Airport,39.6967010498,-74.4000015259,105,NA,US,US-NJ,Burlington County,no,NJ24,,,1,0,0,"[40.1, 113.4]"
43713,45159,NL-0023,small_airport,Maldens Vlak Glider field,51.785259,5.88099,89,EU,NL,NL-GE,Malden,no,,,,1,0,0,[123.35]
43859,23304,NM86,small_airport,Playas Air Strip,31.9368000031,-108.5370025635,4519,NA,US,US-NM,Playas,no,NM86,,,1,0,0,"[123.0, 122.8]"
43869,41541,NO-0001,small_airport,Haga Airfield,60.0202674866,11.3790893555,489,EU,NO,NO-02,,no,,,http://no.wikipedia.org/wiki/Haga_flyplass,1,0,0,[123.5]
43870,41542,NO-0002,small_airport,Maarud,60.1813049316,11.5644836426,430,EU,NO,NO-04,,no,,,http://no.wikipedia.org/wiki/Maarud_flyplass,1,0,0,[123.5]
43875,44320,NO-0007,small_airport,Vermundsjøen Ice Runway,60.696209,12.38142,700,EU,NO,NO-04,,no,,,,1,0,0,[123.5]
43879,44875,NO-0011,small_airport,Henning (Nedre Langli),63.931388855,11.5900001526,316,EU,NO,NO-17,Steinkjer,no,,,,1,0,0,[123.5]
43880,44876,NO-0012,small_airport,Frosta Airfield,63.5741577148,10.7194375992,50,EU,NO,NO-17,Frosta,no,,,,1,0,0,[119.4]
43882,44878,NO-0014,small_airport,Meråker Airfield Øian,63.37083435,11.8125,1010,EU,NO,NO-16,Meråker,no,,,,1,0,0,"[125.7, 118.6, 123.5, 119.4]"
43885,44881,NO-0017,small_airport,Gravvold Airfield,63.0547218323,8.7141666412,150,EU,NO,NO-15,Surnadal,no,,,,1,0,0,[123.5]
43889,44889,NO-0021,small_airport,Atna,61.7257995605,10.8422002792,1170,EU,NO,NO-04,Stor-Elvdal,no,,,,1,0,0,[123.5]
43891,44891,NO-0023,small_airport,Rena Airfield Landsørkje,61.18611145,11.3725004,828,EU,NO,NO-04,Åmot,no,,,,1,0,0,[135.3]
43893,44893,NO-0025,small_airport,Husodden Airfield,60.7483329773,10.2399997711,440,EU,NO,NO-05,Søndre Land,no,,,,1,0,0,[123.5]
43898,46502,NO-0030,small_airport,Ose Airfield,58.939851,7.693294,673,EU,NO,NO-09,,no,,,,1,0,0,[123.5]
43899,301829,NO-0031,small_airport,Feiring Airfield,60.5122939002,11.1881053448,,EU,NO,NO-02,Feiring,no,,,,1,0,0,[123.5]
43900,308241,NO-0032,small_airport,Bøverbru Airfield,60.637222,10.677222,1348,EU,NO,NO-05,,no,ENBB,,http://no.wikipedia.org/wiki/Bøverbru_lufthavn,1,0,0,[123.5]
44078,23322,NV11,small_airport,Yucca Airstrip,36.9458007812,-116.0380020142,3919,NA,US,US-NV,Mercury,no,NV11,UCC,https://en.wikipedia.org/wiki/Yucca_Airstrip,1,0,0,[118.7]
44093,23337,NV27,small_airport,Circle L Ranch Airport,37.7165985107,-118.0839996338,4835,NA,US,US-NV,Dyer,no,NV27,,,1,0,0,[122.9]
44096,23340,NV30,small_airport,Dixie Valley Airport,39.9665985107,-117.8280029297,3443,NA,US,US-NV,Fallon,no,NV30,,,1,0,0,[122.9]
44099,23343,NV33,small_airport,Farias Wheel Airport,38.833199,-119.396004,4848,NA,US,US-NV,Wellington,no,NV33,,,1,0,0,[122.9]
44125,23368,NV68,small_airport,Pine Grove Airport,41.565700531,-117.8089981079,4250,NA,US,US-NV,Orovada,no,NV68,,,1,0,0,[122.8]
44127,23370,NV72,small_airport,Sweetwater (USMC) Airport,38.5097999573,-119.217002869,6837,NA,US,US-NV,Wellington,no,NV72,,,1,0,0,[122.9]
44129,23372,NV74,small_airport,Calvada Meadows Airport,36.271099,-115.995003,2726,NA,US,US-NV,Pahrump,no,,,https://en.wikipedia.org/wiki/Calvada_Meadows_Airport,1,0,0,[122.8]
